Generation Best Mean Std
0 46.20552474352551 12.191016130842357 15.826344871441497
1 46.20552474352551 12.796560805387648 14.910244471723376
2 46.20552474352551 11.855587767558685 15.468050739666213
3 46.20552474352551 11.906780120268968 15.363519007917127
4 46.20552474352551 12.316054875135293 15.016544137439224
5 46.20552474352551 12.036077417808436 15.29055814070627
6 46.20552474352551 12.705297401903506 14.642561895576831
7 46.20552474352551 13.803247158576674 14.477911932861277
8 46.20552474352551 15.368559830994238 13.883391690668887
9 46.20552474352551 16.58436220841423 13.898990290532254
10 46.20552474352551 15.465766483529904 13.777724991693107
11 46.20552474352551 14.40814559355052 13.90656970617957
12 46.20552474352551 13.636429943843792 13.853801910639827
13 46.20552474352551 13.487593521961777 13.923262920477603
14 46.20552474352551 14.355282283713905 13.416096415223464
15 46.20552474352551 15.070446052919895 13.31471499228709
16 46.20552474352551 13.122472801403019 13.911374746663837
17 46.20552474352551 14.303300931682635 13.001189374596958
18 46.20552474352551 13.87190222963989 13.259498309307562
19 46.20552474352551 12.396305045789157 14.13912517873779
20 46.20552474352551 13.48413844686008 13.641253047243104
21 46.20552474352551 15.099439116539546 12.946768108031426
22 46.20552474352551 15.39538932613569 13.462842046854222
23 46.20552474352551 15.800619642932775 13.445956987652805
24 46.20552474352551 15.855648483229137 13.063965586042412
25 46.20552474352551 16.518431705234754 12.187669373524965
26 46.20552474352551 16.783154847443793 11.964255563339492
27 46.20552474352551 16.720698442135685 11.9846061951817
28 46.20552474352551 15.163487236450894 12.973163880887228
29 46.20552474352551 14.809228564457507 13.517030550107988
30 46.20552474352551 15.677218646533886 13.380682219799397
31 46.20552474352551 15.769413284143594 13.27942907741466
32 46.20552474352551 16.178118252405813 13.429790142752946
33 46.20552474352551 16.15477513049132 13.453543156300746
34 46.20552474352551 16.722731504138558 12.391772841171289
35 46.20552474352551 17.44831825894336 12.337619649545243
36 46.20552474352551 17.61538058693629 12.186738704187785
37 46.20552474352551 17.75030670428113 11.685298782748731
38 46.20552474352551 17.67669895254518 11.694970725847286
39 46.20552474352551 17.673384151334474 11.697319624098421
40 46.20552474352551 16.93811552854263 11.760421862208394
41 46.20552474352551 16.35963857563677 12.416889075591621
42 46.20552474352551 15.889013821846968 12.307680310821135
43 46.20552474352551 16.666909577806017 12.186874628038213
44 46.20552474352551 15.80542560600229 12.324279401777943
45 46.20552474352551 14.156442751935693 13.119145921883746
46 46.20552474352551 14.128339605795846 13.161570328767446
47 46.20552474352551 14.808824248311689 13.698047296531314
48 46.20552474352551 16.5900422443825 13.99594251407732
49 46.20552474352551 17.22308933602849 13.392499127032728
50 46.20552474352551 17.612149861961296 13.434254554173615
51 46.20552474352551 17.29900461421901 14.004821242651758
52 46.20552474352551 17.847791473643035 13.617934694230907
53 46.20552474352551 18.12628779092809 13.68558726627227
54 46.20552474352551 18.458740282549673 13.026340620429776
55 46.20552474352551 18.24397862087814 12.980402787285833
56 46.20552474352551 15.78151213394327 14.557747722182224
57 46.20552474352551 16.18865202266959 14.259504880172267
58 46.20552474352551 14.448920280165671 14.909684747513499
59 46.20552474352551 14.084000548612737 15.50529556743888
60 46.20552474352551 16.157303290254834 14.18755350744041
61 46.20552474352551 16.58566873152977 13.844494616503015
62 46.20552474352551 16.036296209628272 14.362548806283638
63 46.20552474352551 14.72301028896782 14.974726541350964
64 46.20552474352551 14.444459419601726 14.578768405944585
65 46.20552474352551 14.661619836325618 14.172033616233811
66 46.20552474352551 15.585085126999509 13.316177638871492
67 46.20552474352551 14.766867341462135 14.10081951962303
68 46.20552474352551 15.935539815708031 13.415831764552482
69 46.20552474352551 16.120502072531185 13.22318081724121
70 46.20552474352551 15.708238210904417 13.109691524595787
71 46.20552474352551 16.44347125932726 12.59257562424364
72 46.20552474352551 15.217654016087677 13.365326250547781
73 46.20552474352551 16.949848609082224 13.02941898737305
74 46.20552474352551 17.994056846098715 13.060861096679226
75 46.20552474352551 18.377794666177913 13.428972137951188
76 49.654918518923964 19.305808622350842 14.438619044175514
77 49.654918518923964 18.928113706457296 14.827275542672734
78 49.654918518923964 19.26839092532157 14.41802262402921
