Generation Best Mean Std
0 42.6023169890953 10.260887474830955 10.32352992363094
1 42.6023169890953 10.741608449218237 10.646238119371455
2 42.6023169890953 10.781722295669605 10.878905023242721
3 42.6023169890953 10.150197187853864 12.377715800051304
4 42.6023169890953 9.515647587383718 12.388095789630261
5 42.6023169890953 8.691682774374868 13.281046599851715
6 42.6023169890953 8.848849515830759 13.157876084414507
7 42.6023169890953 8.846088548670503 13.149955205361353
8 42.6023169890953 9.052522112334099 12.996275772536173
9 42.6023169890953 10.179067013105 13.20223115814814
10 42.6023169890953 9.638055410763219 12.781059582383884
11 42.6023169890953 10.513170016823338 12.485744241540376
12 42.6023169890953 9.356232343990786 12.894099468095272
13 42.6023169890953 9.410444647456933 12.728493025895366
14 42.6023169890953 9.598399574927003 12.39932831968069
15 42.6023169890953 9.670375417189526 12.321492603833146
16 42.6023169890953 10.782325405248324 12.137730149985387
17 42.6023169890953 10.91044067697531 12.11844533729427
18 42.8450653122923 12.199894040895039 13.096465830780787
19 42.8450653122923 12.282025980305423 13.331627250281285
20 42.8450653122923 12.942929467090025 13.989934303492346
21 42.8450653122923 12.818633834898051 13.967016325842115
22 42.8450653122923 14.251750564461979 13.023279808806288
23 42.8450653122923 13.30584810057075 13.515168240235159
24 42.8450653122923 13.718716258170906 13.085352970779429
25 42.8450653122923 15.31157732835766 13.167691893362894
26 42.8450653122923 16.520151826507558 13.149821779233765
27 42.8450653122923 17.59500098666008 13.204539465027029
28 42.8450653122923 17.196723090249495 13.759920268960935
29 42.8450653122923 18.65067183088416 13.065421082734936
30 42.8450653122923 19.364669935934547 12.331009989512305
31 42.8450653122923 20.522961242440825 11.71008962739668
32 42.8450653122923 20.171259906402025 12.241047937927243
33 42.8450653122923 19.48299581147505 13.60909448990008
34 42.8450653122923 18.666323177778917 13.319938307124522
35 42.8450653122923 19.022487107169237 13.232803600983512
36 42.8450653122923 17.961150658604332 13.295588804501552
37 42.8450653122923 18.510715386521863 13.313014648368654
38 42.8450653122923 17.85502386404434 13.259006638173945
39 42.8450653122923 18.351837514949874 12.698479198079527
40 42.8450653122923 19.823624140972814 13.493883194008573
41 42.8450653122923 20.330400805636636 13.274991187686133
42 42.8450653122923 21.810719340703645 13.114489145995044
43 42.8450653122923 22.110692079451574 13.105867380261266
44 42.8450653122923 21.486783681513767 15.101633167237345
45 42.8450653122923 20.63902167552176 15.03032317128138
46 42.8450653122923 21.110951612583214 15.766860046477971
47 42.8450653122923 21.463610503736952 15.892161242307695
48 42.8450653122923 23.12045740558101 14.687552304206518
49 42.8450653122923 24.311179706463125 14.028954196020484
50 42.8450653122923 25.691275750836827 12.415371352594144
51 42.8450653122923 24.627732815452966 13.810311200701369
52 42.8450653122923 23.177880039808432 14.876456768806598
53 42.8450653122923 22.397385774747253 15.71988627370841
