Sol Run Kill Gain Pe Ee Fit Gainl Pl El Fl

2-1= 2, -19.673636978175093, -12.484526110630444, 7.189110867544649, 23.113299593067477, [-80.0, 76, -60.0, -20.0, 28.600000000000257, -30.0, -30.0, -80.0], [0, 76, 0, 0, 28.600000000000257, 0, 0, 0], [80.0, 0, 60.0, 20.0, 0, 30.0, 30.0, 80.0], [12.732141840936672, 92.55014399275046, 30.447040415078384, 65.73279945145863, 87.15955642660934, 57.601837298482245, 57.56192069107681, 12.544678884642298]
2-2= 2, -19.673636978175093, -12.484526110630444, 7.189110867544649, 23.115682097163084, [-80.0, 76, -60.0, -20.0, 28.600000000000257, -30.0, -30.0, -80.0], [0, 76, 0, 0, 28.600000000000257, 0, 0, 0], [80.0, 0, 60.0, 20.0, 0, 30.0, 30.0, 80.0], [12.732141840936672, 92.55014399275046, 30.447040415078384, 65.73279945145863, 87.07003982910277, 57.601837298482245, 57.56192069107681, 12.544678884642298]
2-3= 2, -20.50423654317462, -13.31512567562997, 7.189110867544649, 23.145606443331552, [-80.0, 76, -60.0, -20.0, 17.20000000000023, -30.0, -30.0, -80.0], [0, 76, 0, 0, 17.20000000000023, 0, 0, 0], [80.0, 0, 60.0, 20.0, 0, 30.0, 30.0, 80.0], [12.732141840936672, 92.55014399275046, 30.447040415078384, 65.73279945145863, 85.85636882440193, 57.601837298482245, 57.56192069107681, 12.544678884642298]
2-4= 2, -20.446692299414313, -13.257581431869664, 7.189110867544649, 23.14245784756139, [-80.0, 76, -60.0, -20.0, 17.80000000000023, -30.0, -30.0, -80.0], [0, 76, 0, 0, 17.80000000000023, 0, 0, 0], [80.0, 0, 60.0, 20.0, 0, 30.0, 30.0, 80.0], [12.732141840936672, 92.55014399275046, 30.447040415078384, 65.73279945145863, 85.99310261863332, 57.601837298482245, 57.56192069107681, 12.544678884642298]
2-5= 2, -20.686277205967134, -13.497166338422485, 7.189110867544649, 23.148015544621533, [-80.0, 76, -60.0, -20.0, 15.400000000000228, -30.0, -30.0, -80.0], [0, 76, 0, 0, 15.400000000000228, 0, 0, 0], [80.0, 0, 60.0, 20.0, 0, 30.0, 30.0, 80.0], [12.732141840936672, 92.55014399275046, 30.447040415078384, 65.73279945145863, 85.75003982910276, 57.601837298482245, 57.56192069107681, 12.544678884642298]
3-1= 1, -16.14799170060189, -11.561402960228815, 4.586588740373074, 31.817140924970793, [-80.0, -60.0, -10.0, -50.0, -10.0, -20.0, -20.0, 56.20000000000032], [0, 0, 0, 0, 0, 0, 0, 56.20000000000032], [80.0, 60.0, 10.0, 50.0, 10.0, 20.0, 20.0, 0], [11.991186814557405, 30.35455310235676, 75.36521039683075, 38.936214791312395, 74.30915772258143, 66.19486503108351, 66.61092827018349, 89.82394224923466]
3-2= 1, -21.41176124252764, -11.561402960228815, 9.850358282298824, 18.17961058296127, [-80.0, -60.0, -10.0, -50.0, -90.0, -20.0, -20.0, 56.20000000000032], [0, 0, 0, 0, 0, 0, 0, 56.20000000000032], [80.0, 60.0, 10.0, 50.0, 90.0, 20.0, 20.0, 0], [11.991186814557405, 30.35455310235676, 75.36521039683075, 38.936214791312395, 2.187654905822521, 66.19486503108351, 66.61092827018349, 89.82394224923466]
3-3= 2, -13.454395567660729, -11.293217381810837, 2.1611781858498915, 31.986381632032085, [-80.0, -60.0, -10.0, -50.0, 1.6000000000002341, -20.0, -20.0, 56.20000000000032], [0, 0, 0, 0, 1.6000000000002341, 0, 0, 56.20000000000032], [80.0, 60.0, 10.0, 50.0, 0, 20.0, 20.0, 0], [11.991186814557405, 30.35455310235676, 75.36521039683075, 38.936214791312395, 83.43737020514457, 66.19486503108351, 66.61092827018349, 89.82394224923466]
3-4= 1, -21.06630539226489, -11.561402960228815, 9.504902432036076, 29.283651751245337, [-80.0, -60.0, -10.0, -50.0, -40.0, -20.0, -20.0, 56.20000000000032], [0, 0, 0, 0, 0, 0, 0, 56.20000000000032], [80.0, 60.0, 10.0, 50.0, 40.0, 20.0, 20.0, 0], [11.991186814557405, 30.35455310235676, 75.36521039683075, 38.936214791312395, 47.58000507185286, 66.19486503108351, 66.61092827018349, 89.82394224923466]
3-5= 1, -19.846966975899612, -11.561402960228815, 8.285564015670797, 30.484459597277798, [-80.0, -60.0, -10.0, -50.0, -30.0, -20.0, -20.0, 56.20000000000032], [0, 0, 0, 0, 0, 0, 0, 56.20000000000032], [80.0, 60.0, 10.0, 50.0, 30.0, 20.0, 20.0, 0], [11.991186814557405, 30.35455310235676, 75.36521039683075, 38.936214791312395, 56.48974165947685, 66.19486503108351, 66.61092827018349, 89.82394224923466]
4-1= 3, -5.5777134779136475, -4.862290342920904, 0.7154231349927436, 32.97002312908357, [-80.0, 28, -30.0, -40.0, 36.400000000000276, -60.0, -20.0, 7.000000000000233], [0, 28, 0, 0, 36.400000000000276, 0, 0, 7.000000000000233], [80.0, 0, 30.0, 40.0, 0, 60.0, 20.0, 0], [12.30964054567594, 87.46246192029868, 56.99858512203885, 47.58000507185286, 87.92957298262516, 30.136368824401902, 66.66246192029868, 84.61778108962358]
4-2= 3, -4.271772307317612, -3.556349172324868, 0.7154231349927436, 32.98976042999426, [-80.0, 28, -30.0, -40.0, 10.60000000000023, -60.0, -20.0, 7.000000000000233], [0, 28, 0, 0, 10.60000000000023, 0, 0, 7.000000000000233], [80.0, 0, 30.0, 40.0, 0, 60.0, 20.0, 0], [12.30964054567594, 87.46246192029868, 56.99858512203885, 47.58000507185286, 84.45334981380181, 30.136368824401902, 66.66246192029868, 84.61778108962358]
4-3= 3, -4.625675053717625, -3.9102519187248816, 0.7154231349927436, 32.979342946078965, [-80.0, 28, -30.0, -40.0, 27.400000000000254, -60.0, -20.0, 7.000000000000233], [0, 28, 0, 0, 27.400000000000254, 0, 0, 7.000000000000233], [80.0, 0, 30.0, 40.0, 0, 60.0, 20.0, 0], [12.30964054567594, 87.46246192029868, 56.99858512203885, 47.58000507185286, 87.01641489804764, 30.136368824401902, 66.66246192029868, 84.61778108962358]
4-4= 2, -9.90328848404992, -4.843697033746126, 5.059591450303795, 32.24980985238915, [-80.0, 28, -30.0, -40.0, -20.0, -60.0, -20.0, 7.000000000000233], [0, 28, 0, 0, 0, 0, 0, 7.000000000000233], [80.0, 0, 30.0, 40.0, 20.0, 60.0, 20.0, 0], [12.30964054567594, 87.46246192029868, 56.99858512203885, 47.58000507185286, 65.23727049306812, 30.136368824401902, 66.66246192029868, 84.61778108962358]
4-5= 3, -4.207245718757101, -3.4918225837643577, 0.7154231349927436, 32.986357681724, [-80.0, 28, -30.0, -40.0, 20.80000000000024, -60.0, -20.0, 7.000000000000233], [0, 28, 0, 0, 20.80000000000024, 0, 0, 7.000000000000233], [80.0, 0, 30.0, 40.0, 0, 60.0, 20.0, 0], [12.30964054567594, 87.46246192029868, 56.99858512203885, 47.58000507185286, 85.9841754375678, 30.136368824401902, 66.66246192029868, 84.61778108962358]
5-1= 0, -22.773035625263706, 0.0, 22.773035625263706, 12.545049260485197, [-100, -20.0, -20.0, -30.0, -60.0, -40.0, -50.0, -90.0], [0, 0, 0, 0, 0, 0, 0, 0], [100, 20.0, 20.0, 30.0, 60.0, 40.0, 50.0, 90.0], [-5.272999558563747, 66.22855887686998, 66.03385326087631, 56.54952957785582, 29.851531704082355, 48.37237888630936, 39.182888840036796, 3.15645558296864]
5-2= 1, -18.845106455130587, -7.858462510333477, 10.986643944797109, 15.27779655807587, [-100, -20.0, -20.0, -30.0, 38.20000000000028, -40.0, -50.0, -90.0], [0, 0, 0, 0, 38.20000000000028, 0, 0, 0], [100, 20.0, 20.0, 30.0, 0, 40.0, 50.0, 90.0], [-5.272999558563747, 66.22855887686998, 66.03385326087631, 56.54952957785582, 88.1330246436602, 48.37237888630936, 39.182888840036796, 3.15645558296864]
5-3= 0, -23.452624903444374, 0.0, 23.452624903444374, 10.892397429580932, [-100, -20.0, -20.0, -30.0, -70.0, -40.0, -50.0, -90.0], [0, 0, 0, 0, 0, 0, 0, 0], [100, 20.0, 20.0, 30.0, 70.0, 40.0, 50.0, 90.0], [-5.272999558563747, 66.22855887686998, 66.03385326087631, 56.54952957785582, 20.857962594412644, 48.37237888630936, 39.182888840036796, 3.15645558296864]
5-4= 0, -23.452624903444374, 0.0, 23.452624903444374, 10.89109778276087, [-100, -20.0, -20.0, -30.0, -70.0, -40.0, -50.0, -90.0], [0, 0, 0, 0, 0, 0, 0, 0], [100, 20.0, 20.0, 30.0, 70.0, 40.0, 50.0, 90.0], [-5.272999558563747, 66.22855887686998, 66.03385326087631, 56.54952957785582, 20.851531704082355, 48.37237888630936, 39.182888840036796, 3.15645558296864]
5-5= 0, -21.715728752538098, 0.0, 21.715728752538098, 13.857315498822523, [-100, -20.0, -20.0, -30.0, -50.0, -40.0, -50.0, -90.0], [0, 0, 0, 0, 0, 0, 0, 0], [100, 20.0, 20.0, 30.0, 50.0, 40.0, 50.0, 90.0], [-5.272999558563747, 66.22855887686998, 66.03385326087631, 56.54952957785582, 38.851531704082355, 48.37237888630936, 39.182888840036796, 3.15645558296864]
6-1= 1, -20.086623811789995, -3.908659363778451, 16.177964448011544, 11.22825111773519, [-100, -60.0, -20.0, -60.0, 19.000000000000234, -30.0, -30.0, -90.0], [0, 0, 0, 0, 19.000000000000234, 0, 0, 0], [100, 60.0, 20.0, 60.0, 0, 30.0, 30.0, 90.0], [-5.198497031265826, 30.119467013599298, 66.04416263053517, 30.337039519864053, 86.10698639161588, 57.35809292906188, 57.24742736117437, 3.662461920298682]
6-2= 0, -21.908263514236243, 0.0, 21.908263514236243, 12.020276683142917, [-100, -60.0, -20.0, -60.0, -20.0, -30.0, -30.0, -90.0], [0, 0, 0, 0, 0, 0, 0, 0], [100, 60.0, 20.0, 60.0, 20.0, 30.0, 30.0, 90.0], [-5.198497031265826, 30.119467013599298, 66.04416263053517, 30.337039519864053, 66.02873816020954, 57.35809292906188, 57.24742736117437, 3.662461920298682]
6-3= 1, -21.07407459842875, -4.896110150417208, 16.177964448011544, 11.196202514004117, [-100, -60.0, -20.0, -60.0, 23.800000000000246, -30.0, -30.0, -90.0], [0, 0, 0, 0, 23.800000000000246, 0, 0, 0], [100, 60.0, 20.0, 60.0, 0, 30.0, 30.0, 90.0], [-5.198497031265826, 30.119467013599298, 66.04416263053517, 30.337039519864053, 86.57788162462296, 57.35809292906188, 57.24742736117437, 3.662461920298682]
6-4= 1, -21.691231340077977, -5.513266892066431, 16.177964448011544, 11.177363329851282, [-100, -60.0, -20.0, -60.0, 26.800000000000253, -30.0, -30.0, -90.0], [0, 0, 0, 0, 26.800000000000253, 0, 0, 0], [100, 60.0, 20.0, 60.0, 0, 30.0, 30.0, 90.0], [-5.198497031265826, 30.119467013599298, 66.04416263053517, 30.337039519864053, 86.85105438238982, 57.35809292906188, 57.24742736117437, 3.662461920298682]
6-5= 1, -20.210055160119836, -4.032090712108294, 16.177964448011544, 11.225423276108582, [-100, -60.0, -20.0, -60.0, 19.600000000000236, -30.0, -30.0, -90.0], [0, 0, 0, 0, 19.600000000000236, 0, 0, 0], [100, 60.0, 20.0, 60.0, 0, 30.0, 30.0, 90.0], [-5.198497031265826, 30.119467013599298, 66.04416263053517, 30.337039519864053, 86.14885900702332, 57.35809292906188, 57.24742736117437, 3.662461920298682]
7-1= 1, -26.01625708159046, -7.3647371170141005, 18.65151996457636, 24.231299211979906, [-90.0, -60.0, -40.0, -40.0, 35.800000000000274, -30.0, -40.0, -40.0], [0, 0, 0, 0, 35.800000000000274, 0, 0, 0], [90.0, 60.0, 40.0, 40.0, 0, 30.0, 40.0, 40.0], [3.785064242391014, 30.292889735251123, 47.875316609105795, 48.03642065638155, 87.26103188625359, 57.409013019489144, 47.128908705389456, 48.11667761151172]
7-2= 1, -25.27566899161139, -6.624149027035032, 18.65151996457636, 24.27002063447807, [-90.0, -60.0, -40.0, -40.0, 32.200000000000266, -30.0, -40.0, -40.0], [0, 0, 0, 0, 32.200000000000266, 0, 0, 0], [90.0, 60.0, 40.0, 40.0, 0, 30.0, 40.0, 40.0], [3.785064242391014, 30.292889735251123, 47.875316609105795, 48.03642065638155, 86.90103188625359, 57.409013019489144, 47.128908705389456, 48.11667761151172]
7-3= 1, -27.497433261548593, -8.845913296972235, 18.65151996457636, 24.135302750311812, [-90.0, -60.0, -40.0, -40.0, 43.00000000000029, -30.0, -40.0, -40.0], [0, 0, 0, 0, 43.00000000000029, 0, 0, 0], [90.0, 60.0, 40.0, 40.0, 0, 30.0, 40.0, 40.0], [3.785064242391014, 30.292889735251123, 47.875316609105795, 48.03642065638155, 88.14090461150809, 57.409013019489144, 47.128908705389456, 48.11667761151172]
7-4= 1, -20.83214045173699, -2.1806204871606294, 18.65151996457636, 24.541226594637756, [-90.0, -60.0, -40.0, -40.0, 10.60000000000023, -30.0, -40.0, -40.0], [0, 0, 0, 0, 10.60000000000023, 0, 0, 0], [90.0, 60.0, 40.0, 40.0, 0, 30.0, 40.0, 40.0], [3.785064242391014, 30.292889735251123, 47.875316609105795, 48.03642065638155, 84.2857761136424, 57.409013019489144, 47.128908705389456, 48.11667761151172]
7-5= 1, -20.091552361757923, -1.4400323971815647, 18.65151996457636, 24.543262394822577, [-90.0, -60.0, -40.0, -40.0, 7.000000000000233, -30.0, -40.0, -40.0], [0, 0, 0, 0, 7.000000000000233, 0, 0, 0], [90.0, 60.0, 40.0, 40.0, 0, 30.0, 40.0, 40.0], [3.785064242391014, 30.292889735251123, 47.875316609105795, 48.03642065638155, 84.26545348121256, 57.409013019489144, 47.128908705389456, 48.11667761151172]
8-1= 1, -24.00451290590599, -10.080226780270682, 13.924286125635309, 31.59042432515613, [-60.0, -50.0, -40.0, -30.0, 49.000000000000306, -10.0, -30.0, -70.0], [0, 0, 0, 0, 49.000000000000306, 0, 0, 0], [60.0, 50.0, 40.0, 30.0, 0, 10.0, 30.0, 70.0], [30.752975927839515, 40.394829814011906, 48.168117522716486, 56.93157441175589, 88.822357756651, 75.39052820481504, 57.5750499825186, 21.59282822853988]
8-2= 1, -22.893630770937385, -8.969344645302078, 13.924286125635309, 31.60042228338872, [-60.0, -50.0, -40.0, -30.0, 43.60000000000029, -10.0, -30.0, -70.0], [0, 0, 0, 0, 43.60000000000029, 0, 0, 0], [60.0, 50.0, 40.0, 30.0, 0, 10.0, 30.0, 70.0], [30.752975927839515, 40.394829814011906, 48.168117522716486, 56.93157441175589, 88.71455310235679, 75.39052820481504, 57.5750499825186, 21.59282822853988]
8-3= 1, -17.83294548941376, -3.908659363778451, 13.924286125635309, 31.871761933227933, [-60.0, -50.0, -40.0, -30.0, 19.000000000000234, -10.0, -30.0, -70.0], [0, 0, 0, 0, 19.000000000000234, 0, 0, 0], [60.0, 50.0, 40.0, 30.0, 0, 10.0, 30.0, 70.0], [30.752975927839515, 40.394829814011906, 48.168117522716486, 56.93157441175589, 85.62523797875808, 75.39052820481504, 57.5750499825186, 21.59282822853988]
8-4= 1, -28.941766839099753, -15.017480713464444, 13.924286125635309, 31.27692193899541, [-60.0, -50.0, -40.0, -30.0, 73.00000000000026, -10.0, -30.0, -70.0], [0, 0, 0, 0, 73.00000000000026, 0, 0, 0], [60.0, 50.0, 40.0, 30.0, 0, 10.0, 30.0, 70.0], [30.752975927839515, 40.394829814011906, 48.168117522716486, 56.93157441175589, 92.03730981109514, 75.39052820481504, 57.5750499825186, 21.59282822853988]
8-5= 1, -22.153042680958322, -8.228756555323011, 13.924286125635309, 31.688320764810623, [-60.0, -50.0, -40.0, -30.0, 40.000000000000284, -10.0, -30.0, -70.0], [0, 0, 0, 0, 40.000000000000284, 0, 0, 0], [60.0, 50.0, 40.0, 30.0, 0, 10.0, 30.0, 70.0], [30.752975927839515, 40.394829814011906, 48.168117522716486, 56.93157441175589, 87.75002475774055, 75.39052820481504, 57.5750499825186, 21.59282822853988]
9-1= 2, -16.13588350746707, -12.60368475975709, 3.5321987477099803, 35.59904522121381, [-80.0, -10.0, -40.0, -40.0, 71.80000000000027, -40.0, -20.0, 16.000000000000227], [0, 0, 0, 0, 71.80000000000027, 0, 0, 16.000000000000227], [80.0, 10.0, 40.0, 40.0, 0, 40.0, 20.0, 0], [12.601837298482248, 75.36878821817864, 48.37959913428285, 47.83879267830493, 91.08869011792233, 48.394197933704, 66.59732261812772, 85.62873816020956]
9-2= 2, -12.173668066230476, -8.641469318520496, 3.5321987477099803, 35.68142669994354, [-80.0, -10.0, -40.0, -40.0, 51.40000000000031, -40.0, -20.0, 16.000000000000227], [0, 0, 0, 0, 51.40000000000031, 0, 0, 16.000000000000227], [80.0, 10.0, 40.0, 40.0, 0, 40.0, 20.0, 0], [12.601837298482248, 75.36878821817864, 48.37959913428285, 47.83879267830493, 88.82645195372294, 48.394197933704, 66.59732261812772, 85.62873816020956]
9-3= 2, -13.786095701163859, -10.253896953453879, 3.5321987477099803, 35.65203040705447, [-80.0, -10.0, -40.0, -40.0, 59.80000000000033, -40.0, -20.0, 16.000000000000227], [0, 0, 0, 0, 59.80000000000033, 0, 0, 16.000000000000227], [80.0, 10.0, 40.0, 40.0, 0, 40.0, 20.0, 0], [12.601837298482248, 75.36878821817864, 48.37959913428285, 47.83879267830493, 89.69214143983825, 48.394197933704, 66.59732261812772, 85.62873816020956]
9-4= 2, -14.603506253415503, -11.071307505705523, 3.5321987477099803, 35.629134154150236, [-80.0, -10.0, -40.0, -40.0, 64.00000000000034, -40.0, -20.0, 16.000000000000227], [0, 0, 0, 0, 64.00000000000034, 0, 0, 16.000000000000227], [80.0, 10.0, 40.0, 40.0, 0, 40.0, 20.0, 0], [12.601837298482248, 75.36878821817864, 48.37959913428285, 47.83879267830493, 90.3177810896236, 48.394197933704, 66.59732261812772, 85.62873816020956]
9-5= 2, -7.742944632984412, -4.210745885274432, 3.5321987477099803, 35.75410974232706, [-80.0, -10.0, -40.0, -40.0, 26.20000000000025, -40.0, -20.0, 16.000000000000227], [0, 0, 0, 0, 26.20000000000025, 0, 0, 16.000000000000227], [80.0, 10.0, 40.0, 40.0, 0, 40.0, 20.0, 0], [12.601837298482248, 75.36878821817864, 48.37959913428285, 47.83879267830493, 86.19189472731543, 48.394197933704, 66.59732261812772, 85.62873816020956]
