Generation Best Mean Std
0 21.273106308800713 3.0837832306326214 7.994617384219303
1 21.273106308800713 3.7148550178223587 8.043574396501004
2 21.273106308800713 3.7188885704403956 8.42370194143965
3 21.273106308800713 4.892635881100791 8.206087768445355
4 21.273106308800713 5.888260441686624 7.74231467610283
5 29.925119778583564 6.194456919355691 9.008570664454579
6 29.925119778583564 5.660427767984793 9.409216832468433
7 29.925119778583564 6.807206952938902 9.764087578311141
8 29.925119778583564 7.240827618618671 9.73633023164088
9 29.925119778583564 7.580147025061866 10.266932030409603
10 29.925119778583564 7.724443800974624 10.701670972011998
11 29.925119778583564 8.105201927462836 10.991854594470716
12 29.925119778583564 9.177784397422721 11.003200754248375
13 29.925119778583564 9.007077444203496 11.11668472504297
14 29.925119778583564 9.877436929550477 10.818500677100385
15 29.925119778583564 10.025574215257341 10.364917922592275
16 29.925119778583564 11.063614759353207 9.922775285849578
17 29.925119778583564 10.174869704698075 10.417171292114231
18 29.925119778583564 10.476575635593738 10.2789716072614
19 29.925119778583564 10.637706827547705 10.051897020820254
20 29.925119778583564 10.177305609069869 10.671438175814016
21 29.925119778583564 9.533003871343475 10.835604119651293
22 29.925119778583564 9.94213213690946 10.304795095306986
23 29.925119778583564 10.62881355155343 10.412533057866371
24 29.925119778583564 11.472454377528505 10.198176126200341
25 29.925119778583564 9.83239367107282 11.816643738257042
26 29.925119778583564 9.154266927150825 12.187250128599478
27 29.925119778583564 10.181386154409049 11.720774905536814
28 29.925119778583564 10.769728541602401 12.484004505185107
29 29.925119778583564 11.41948005330279 11.918744518238718
30 29.925119778583564 11.697219354053145 12.113267912238559
31 29.925119778583564 11.639300860460429 11.925183784144336
32 29.925119778583564 11.964470816211703 11.733838102304988
33 29.925119778583564 11.754852408495616 11.898579856588974
34 29.925119778583564 11.890300250500866 12.427582773495313
35 29.925119778583564 11.95345409099123 12.582924333126714
36 29.925119778583564 10.851302108841026 13.259029077382488
37 29.925119778583564 10.890011662391895 13.107509161387712
38 29.925119778583564 12.89455220246873 12.537530195052875
39 29.925119778583564 13.726939603019513 11.825223269931774
40 29.925119778583564 13.622563772805645 11.348601282534526
41 29.925119778583564 13.092272598195047 12.018961951862408
42 29.925119778583564 12.213260141383893 12.21727669969523
43 29.925119778583564 11.737909997888984 13.282107986495564
44 29.925119778583564 12.120686043268504 12.795278355804959
45 29.925119778583564 12.22960043680682 12.891030170604155
46 29.925119778583564 12.344064978303834 13.119034786858954
47 29.925119778583564 11.895609250654175 13.78929187545158
48 29.925119778583564 9.903161008025727 14.409129597979973
49 29.925119778583564 9.734752115072844 14.771705258329098
50 29.925119778583564 10.052658599410426 14.547062907242992
51 29.925119778583564 9.708448368763424 14.427178796911754
52 29.925119778583564 8.835958920982646 14.317580285158797
53 29.925119778583564 9.175416802331043 14.255860115577422
54 29.925119778583564 8.472584955949458 14.079395876571414
55 29.925119778583564 9.623782423705755 13.937079655885965
56 29.925119778583564 9.97148119969273 13.532004191990637
57 39.332996469492045 10.426849376650098 14.46925072270296
58 39.332996469492045 10.01238178511586 14.03667804015994
59 39.332996469492045 9.240462607841545 14.397777195519662
60 39.332996469492045 10.547765812095392 14.18816317034858
61 39.332996469492045 10.630102789554474 13.742611288743086
62 39.332996469492045 9.719335621206133 13.93514278746901
63 39.332996469492045 10.648226606808041 13.46689423130617
