Generation Best Mean Std
0 51.65444759356033 14.134010856386896 17.819078762837425
1 51.65444759356033 15.129908306668632 17.903085592356142
2 51.65444759356033 15.04180026175689 18.179050774372083
3 51.65444759356033 13.990983169047343 18.381799218008354
4 51.65444759356033 13.59225630516476 18.11931354501171
5 51.65444759356033 15.244274811982507 17.537918548281905
6 51.65444759356033 15.928872274170168 16.246357677186694
7 51.65444759356033 16.893288696926348 15.337090896549135
8 51.65444759356033 16.857621150687603 15.32272673141809
9 51.65444759356033 16.998407003264337 15.17699558683294
10 51.65444759356033 17.986236056929567 15.015322942803005
11 51.65444759356033 20.865399498806667 14.263209480126264
12 51.65444759356033 21.67514860560678 13.427546861567498
13 51.65444759356033 21.814014861598267 13.205759387436526
14 51.65444759356033 22.54265253080177 12.555606942611412
15 51.976029301071414 22.747390131213177 14.098746750838028
16 51.976029301071414 23.74055578593137 13.161246848358036
17 51.976029301071414 24.18891196405219 12.862054470400018
18 51.976029301071414 23.66935221752936 13.317517593762304
19 51.976029301071414 23.437375121702374 13.497802785432139
20 51.976029301071414 23.23557566048883 13.815663055597732
21 51.976029301071414 22.72703626775443 14.623791488037654
22 51.976029301071414 21.789631451020192 15.082862363386289
23 51.976029301071414 21.970538675496446 14.90722563635635
24 51.976029301071414 22.832480761063717 14.936303131170032
25 51.976029301071414 21.885181995376957 15.076485088081338
26 51.976029301071414 23.308953084520045 14.809430087567529
27 51.976029301071414 21.5662081684374 15.953578943826763
28 51.976029301071414 22.39383559243491 16.162163097385363
29 51.976029301071414 21.776759855801615 16.109419855639413
30 51.976029301071414 22.279041544074712 15.592002145387577
31 51.976029301071414 22.510994130984777 15.872170659628633
32 51.976029301071414 23.857219661632826 14.9566301246176
33 51.976029301071414 22.43650381118447 15.858801076030423
34 51.976029301071414 22.097869114751195 15.858040106613181
35 51.976029301071414 22.96511757494025 15.02124345595451
36 51.976029301071414 21.97920619389555 15.826255137918709
37 51.976029301071414 20.478801891503775 16.99878142892146
38 51.976029301071414 21.16338632941934 14.600332567565577
39 51.976029301071414 20.711780554558107 14.514812443366312
40 51.976029301071414 23.40143558071829 13.639194386606142
41 51.976029301071414 23.249777398131865 13.22757339764175
42 51.976029301071414 22.684278870596952 13.433925734009046
43 51.976029301071414 22.477944718526643 13.50292731918585
44 51.976029301071414 22.392469075005653 11.810760806094342
45 51.976029301071414 22.5416909973668 11.938691126066383
46 51.976029301071414 21.986485406537113 12.514698535519779
47 51.976029301071414 21.005321569147966 13.306444799219832
48 51.976029301071414 20.11093428420326 13.756338208028563
49 51.976029301071414 19.90243530745872 14.189936065377498
50 51.976029301071414 18.617061123515022 15.004212288915614
51 51.976029301071414 17.40824782482001 16.958568946424823
52 51.976029301071414 18.87990309174635 16.127177903955236
53 51.976029301071414 19.91106202010744 15.311843983456207
54 51.976029301071414 22.047061352401126 14.91000402433213
55 51.976029301071414 22.830281919877848 14.649225014165095
56 51.976029301071414 23.572155691381905 13.819926479738102
57 51.976029301071414 24.97362929366653 13.719924118890583
58 51.976029301071414 24.931280888974428 13.843588963440572
59 51.976029301071414 23.503184631603414 15.574591654232485
60 51.976029301071414 23.51120976862686 16.764012788860562
61 51.976029301071414 25.259828550298668 15.218915644133197
62 51.976029301071414 26.34849955843218 15.765828295589161
63 51.976029301071414 27.01428591478072 15.117522138646834
64 51.976029301071414 27.646831943170323 14.137431591532025
65 51.976029301071414 29.03505821734405 13.895868180285424
66 51.976029301071414 29.535968236967772 13.465134620535228
67 51.976029301071414 27.718091735982334 14.658427028399515
