Generation Best Mean Std
0 33.81384058443787 11.462545121786917 9.453735235183728
1 33.81384058443787 11.073660525019827 10.165814343845353
2 33.81384058443787 10.81896459594851 10.62233916898316
3 33.81384058443787 11.33706316955677 10.502827548384612
4 33.81384058443787 11.477302847781532 11.053916653246597
5 33.81384058443787 11.86021353424598 10.967030459882162
6 33.81384058443787 10.689417094397983 11.757117632188022
7 33.81384058443787 10.792412409962386 12.0111980950251
8 33.81384058443787 10.880065844465712 12.262021535425555
9 33.81384058443787 11.542476298471279 12.017801010114313
10 33.81384058443787 12.447987683887188 11.896024593702947
11 33.81384058443787 13.171604512406935 11.039245190303166
12 33.81384058443787 13.020093822439541 11.095107246221774
13 33.81384058443787 12.953695809916763 11.556448398336768
14 33.81384058443787 11.874628052017341 12.659446420115968
15 33.81384058443787 12.441326994004708 12.308442841371601
16 33.81384058443787 12.986060965811538 12.014130848897006
17 33.81384058443787 13.941825895633981 11.403446027769306
18 33.81384058443787 13.686785140778369 11.157480063475674
19 33.81384058443787 12.752440206119465 12.051876188620607
20 33.81384058443787 11.528146416394224 12.340974647361636
21 33.81384058443787 11.148788808833846 12.239202264898802
22 33.81384058443787 10.294372343019363 12.170983134345004
23 33.81384058443787 11.102242501918983 11.951049692918897
24 33.81384058443787 9.875867846788076 12.162434815931336
25 33.81384058443787 9.5901471117674 12.20547170381343
26 33.81384058443787 9.73608187779292 12.10316774316526
27 33.81384058443787 9.748208848302376 11.836698126128374
28 33.81384058443787 9.464500553067692 12.056400613764712
29 33.81384058443787 8.952712289246175 12.398268553310539
30 33.81384058443787 8.66449031496395 12.44921921928146
31 33.81384058443787 9.026202016143744 12.187228068209116
32 33.81384058443787 8.70066798648874 12.352424472432734
33 33.81384058443787 9.821401783991648 12.401705619363469
34 33.81384058443787 10.03275784506149 12.700728764109549
35 33.81384058443787 10.620324298683414 12.530430527101716
36 33.81384058443787 10.171093296078077 12.558949006402942
37 33.81384058443787 9.2760943503538 13.100513626712301
38 33.81384058443787 9.667539732325459 13.15130120289516
39 33.81384058443787 10.209976705652393 12.874597258823002
40 33.81384058443787 9.325307784498296 12.957328302459352
41 33.81384058443787 8.76292751527025 13.00648712587361
42 33.81384058443787 9.395775885958976 12.801882820677115
43 33.81384058443787 11.149830486281644 13.194933379192586
44 33.81384058443787 12.340838495111651 12.536415262603892
45 33.81384058443787 12.19593189467907 12.56981204784159
46 33.81384058443787 10.891868809730006 12.630242724085537
47 33.81384058443787 11.7773037167339 12.99208672681123
48 33.81384058443787 12.054237380114955 13.20002776593339
49 39.41759556941848 13.099517813729678 13.632713835511108
50 39.41759556941848 12.632506634937334 12.849767532319923
51 39.41759556941848 12.936172480972179 12.66036276268493
52 39.41759556941848 12.66282218031096 12.92741521467366
53 39.41759556941848 12.19378944140717 13.20163249331663
54 39.41759556941848 12.933741347884418 13.522782435807269
55 39.41759556941848 14.526038304815387 12.213968354797265
56 39.41759556941848 13.991832100501911 12.595943776651362
57 39.41759556941848 12.99887981959703 12.97598660016146
58 39.41759556941848 14.28077640768004 12.701957175348381
59 39.41759556941848 15.783014981201553 11.996360521027535
60 39.41759556941848 16.04566657708322 11.648177576864489
61 39.41759556941848 16.26229207223937 12.8450499952746
62 39.41759556941848 15.758175649549193 12.530040877251015
63 39.41759556941848 15.79297626323548 11.953878823718854
64 39.41759556941848 15.577938357232833 12.507002265585786
65 39.41759556941848 15.202334359926015 12.375848729304083
66 39.41759556941848 15.863237498047162 11.39346310118055
67 39.41759556941848 15.087146105269106 11.576069617896472
68 39.41759556941848 15.189993998549422 11.661114862796326
69 39.41759556941848 16.396924251921902 11.214198792067343
70 39.41759556941848 17.205913388635743 11.045870030462211
71 39.41759556941848 18.077962250310673 10.195781091028817
72 39.41759556941848 17.095361031254825 10.372987383134687
73 39.41759556941848 16.436463706228945 11.057098300803808
74 39.41759556941848 17.20192928181011 11.141204113353762
75 39.41759556941848 18.142915857318094 10.305551925920009
76 39.41759556941848 16.789736800370846 11.779263134422248
77 39.41759556941848 17.654119885504493 11.570028949184922
78 39.41759556941848 18.31889717659865 11.235056903115572
79 39.41759556941848 17.708947477708996 11.516223117185975
80 39.41759556941848 18.131386672340973 11.281139071969621
81 39.41759556941848 17.90965650870744 11.826274970045171
82 39.41759556941848 17.402572553132572 13.243913567589216
83 39.41759556941848 16.88410942316977 13.308442774041277
84 39.41759556941848 16.579250483977248 12.912948424143822
85 39.41759556941848 17.185424601441298 12.84352077477574
