Generation Best Mean Std
0 36.15760531293188 8.826952558782567 12.332305130198902
1 36.15760531293188 8.568286895991324 12.82992419227763
2 36.15760531293188 7.80976857800928 12.89421802755929
3 36.15760531293188 7.628178637577784 12.590845070504132
4 36.15760531293188 8.602915710682213 12.243345580753044
5 36.15760531293188 7.583562549485393 12.986874024209579
6 36.15760531293188 7.593209476636896 12.877889498044322
7 36.15760531293188 8.500022652582308 12.228958273137845
8 36.15760531293188 9.87922388770981 11.042813666137866
9 36.15760531293188 11.847222273785604 11.886975720097496
10 36.15760531293188 12.458669520450039 11.45821669424169
11 36.15760531293188 12.062040361996432 11.768823456329875
12 36.15760531293188 12.180552208237406 12.640379342740836
13 36.15760531293188 12.458206970486223 12.919365391059808
14 36.15760531293188 13.646409986229514 12.509700057895655
15 36.15760531293188 14.407591056386707 12.926224926084506
16 36.15760531293188 14.526918641227619 12.91452696904453
17 36.15760531293188 14.15207358141081 12.683046016825767
18 36.15760531293188 14.565233680054174 12.173966233408656
19 36.15760531293188 16.04235861719914 12.133367588051575
20 36.15760531293188 15.70156482874447 12.086209438563992
21 36.15760531293188 14.922519229891428 12.19416510209068
22 36.15760531293188 15.810118896704186 12.175713039979449
23 36.15760531293188 15.718312307471344 11.979330819520673
24 36.15760531293188 15.944559267639749 11.773426014804148
25 36.15760531293188 15.480348802960927 11.826997835654979
26 41.750703710151186 16.6003474630309 13.049025722534676
27 41.750703710151186 16.86719068953 13.052127596471212
28 41.750703710151186 15.864171524368402 13.95639624767521
29 41.750703710151186 15.23854117331455 14.249735684127607
30 41.750703710151186 16.690943964442404 13.439650283904035
31 41.750703710151186 15.574568521010585 13.293677767822091
32 41.77313958982485 16.75583941699566 13.432704099240363
33 41.77313958982485 16.650986580495683 13.508245548805059
34 41.77313958982485 16.777046991255904 13.455025669702122
35 41.77313958982485 16.489970782683404 12.927959383178926
36 41.77313958982485 15.410262153808453 12.335663311116669
37 41.77313958982485 15.05218627157434 12.545756544200884
38 41.77313958982485 15.07951411235996 12.527880762069833
39 41.77313958982485 14.179645388233876 13.526458241771222
40 41.77313958982485 14.78914427784838 13.050159874947525
41 41.77313958982485 14.651681635634873 13.17921929450918
42 41.77313958982485 14.405354941279983 12.71126288815426
43 41.77313958982485 14.1331894297217 13.28063219792742
44 41.77313958982485 14.803203556025343 13.254879960251776
45 43.22946699952272 16.360099881547576 13.718827879581518
46 43.22946699952272 16.994023663462755 13.811872500212091
47 43.22946699952272 17.73504614244883 13.639893988420756
48 43.22946699952272 17.8069151665145 15.131974888158489
49 43.22946699952272 18.661546855115162 15.053623137175363
50 43.22946699952272 18.760568018542717 15.289084468525067
51 43.22946699952272 18.69528078606561 14.960471708549298
52 43.22946699952272 20.46587944359815 12.784620396827705
53 43.22946699952272 20.719084950073853 12.665397420378234
54 43.22946699952272 20.12514128939728 13.442873294326084
55 43.22946699952272 19.965072670920588 13.837494516318529
56 43.22946699952272 20.73330236893809 14.194068962883302
57 53.034506697562804 22.9870990031619 15.796862592402897
58 53.034506697562804 23.150990615457623 16.366865126558604
59 53.034506697562804 22.360598184473076 16.144895281418016
60 53.034506697562804 22.765419183851655 16.194574245711518
61 53.034506697562804 24.12316135132982 15.704972272344545
62 53.034506697562804 24.026532709332635 15.769669294326862
63 53.034506697562804 24.207329643978525 15.619490606350135
64 53.034506697562804 24.922455138628045 13.800233335430889
65 53.034506697562804 26.000180913936116 12.500690819022553
66 53.034506697562804 25.09649047545308 13.499884937313746
67 53.034506697562804 24.24367030954211 13.936297635719798
68 53.034506697562804 25.6515171139239 13.59074903112582
69 53.034506697562804 24.646021791251773 14.978905758992175
70 53.034506697562804 24.406843129736238 15.291450125309408
71 53.034506697562804 23.569332521351384 16.2000564564075
72 53.034506697562804 24.38601082369285 15.750604000612002
73 53.034506697562804 23.61786890845218 15.945329414130098
74 53.034506697562804 24.546518506408397 16.633242923242175
75 53.034506697562804 23.81463037780025 16.671036693322765
76 53.034506697562804 23.655639803927205 15.69117223737211
77 53.034506697562804 22.478616391641822 15.526349766857322
78 53.034506697562804 22.505622973538117 15.502402458089167
79 53.034506697562804 21.909983251509367 15.480305592988447
80 53.034506697562804 21.365377613717524 15.284172702139784
81 53.034506697562804 21.346345054982606 15.503442680654084
82 53.034506697562804 21.63192796417521 15.350904068271923
83 53.034506697562804 21.78812427679804 15.523264911507258
84 53.034506697562804 23.158449404947685 14.826319836304902
85 53.034506697562804 24.591223691573575 13.962474148541041
86 53.034506697562804 23.645510796866247 14.265860201451211
87 53.034506697562804 24.298599305930445 13.238602545328824
88 53.034506697562804 23.58516747572715 13.153336147859603
89 53.034506697562804 24.017382048962165 13.11511722807884
90 53.034506697562804 22.748733635201916 13.856672049376437
91 53.034506697562804 23.18828902799688 14.660643581313945
92 53.034506697562804 23.357432694381668 14.551971038653782
93 53.034506697562804 24.612143768842873 14.078279053112654
94 53.034506697562804 25.43397236398492 13.517323778967786
95 53.034506697562804 24.711099132125106 13.520808663952277
96 53.034506697562804 24.96522561381357 13.74570730487965
97 64.80147000792486 25.42825790676224 15.421985760020538
98 64.80147000792486 25.48427701416963 15.656928645565758
99 74.04850921153869 27.791303612294215 17.14159401577497
100 74.04850921153869 29.439715179072387 16.431357901118652
101 74.04850921153869 27.680224801251924 17.232624122398686
102 74.04850921153869 27.431764840944695 17.33601770500378
103 74.04850921153869 27.917610215573003 17.50009055003931
104 74.04850921153869 29.767501401535167 17.605348289258178
105 74.04850921153869 31.05286756065968 16.63122349468159
106 74.04850921153869 30.344738925915685 17.638598010559615
107 74.04850921153869 31.10064552616604 17.5784902979809
108 74.04850921153869 29.819646742369052 18.12198302213684
109 74.04850921153869 30.71597064612292 17.925257004541805
110 74.04850921153869 29.9241653082829 18.348241363115946
111 74.04850921153869 30.637595395420053 18.01948360630643
112 74.04850921153869 31.408196281094163 18.40297343644874
113 74.04850921153869 31.230601931487683 17.947076687722394
114 74.04850921153869 31.30729983966613 18.11965642374954
115 74.04850921153869 31.931169925685904 17.77559070189445
116 74.04850921153869 32.95554070906631 17.325469039583602
117 74.04850921153869 33.17698268436278 18.313725470028853
118 74.04850921153869 29.941734203254853 19.29610036264887
119 74.04850921153869 29.422742400620507 19.293154510444154
120 74.04850921153869 28.351301412570642 19.661237808760795
121 74.04850921153869 29.160346019400542 19.458406447798613
122 74.04850921153869 30.762789827852316 18.800953669887036
123 74.04850921153869 29.785381651289022 19.940453925264144
124 74.04850921153869 30.49357705944576 19.816260403193116
125 74.04850921153869 28.561221472534164 20.592136033112
126 74.04850921153869 28.45119405418677 20.30060540652538
127 74.04850921153869 29.405848771274137 19.485854857200906
128 74.04850921153869 30.58299378545642 18.758543470220303
129 74.04850921153869 31.714093169130226 18.787919437357402
130 74.04850921153869 30.06299977067116 18.712707587378613
131 74.04850921153869 28.981986822862307 19.045923669707477
132 74.04850921153869 27.66263026161141 18.868009510751737
133 74.04850921153869 29.664678670467886 18.896524507459482
134 74.04850921153869 30.29736504157922 19.315182711369108
135 74.04850921153869 32.38741503126371 17.928583051804306
136 74.04850921153869 33.01285640379885 17.922568557115746
137 74.04850921153869 33.11834480909984 17.679820999080107
138 74.04850921153869 34.00239644555243 16.951071728080894
139 74.04850921153869 32.60651807343655 17.784863451217387
140 74.04850921153869 33.14268492454889 17.8071019343627
141 74.04850921153869 32.735954617306604 18.175968145615283
142 74.04850921153869 33.00069257154875 17.30668210183147
143 74.04850921153869 34.68665571390884 16.097617931611165
144 74.04850921153869 33.67167105045571 17.658169646598
145 74.04850921153869 33.61284974114192 17.514107203898824
146 74.04850921153869 34.0930084046696 17.492518867798612
147 74.04850921153869 34.41488495658618 17.220174704575044
148 74.04850921153869 35.14073195875673 15.957576905596376
149 74.04850921153869 34.510851371156015 15.871315713797545
150 74.04850921153869 34.12891517341706 16.214514972893234
151 74.04850921153869 36.208936690926656 16.945603816293595
152 74.04850921153869 35.85015019650828 17.66365834285501
153 90.00382296469584 38.553656016874314 18.957803905873195
154 90.00382296469584 38.09172823479026 19.397492192799735
155 90.00382296469584 37.9437027155345 19.339156861061415
