Generation Best Mean Std
0 35.1059866082564 14.29210116722297 10.384768134807807
1 35.1059866082564 14.140363670781554 10.52456370334998
2 35.1059866082564 13.598189371190987 9.734005754536991
3 35.1059866082564 13.843123144234427 9.441930982576597
4 35.1059866082564 14.148641130930597 9.173842238368277
5 35.1059866082564 14.585749508390759 8.796271503680524
6 35.1059866082564 14.334332739799256 8.983471127085846
7 35.1059866082564 14.838696280210172 8.692500767469541
8 35.1059866082564 14.558005562099945 8.7814138878036
9 35.1059866082564 14.467859913630567 8.110764696658094
10 42.90285712564844 15.620924801740317 9.281785656628449
11 42.90285712564844 15.886553056269962 9.587945262150049
12 42.90285712564844 16.64355765309334 9.483176763070023
13 42.90285712564844 17.067510167649303 9.556049552356907
14 42.90285712564844 17.206944328975382 9.396874501648858
15 42.90285712564844 17.69951292930267 9.421034641654101
16 42.90285712564844 19.139309810416115 9.291661744989286
17 47.206221376703034 18.99476076910537 11.052531426129374
18 47.206221376703034 18.285554176964855 11.65206039271927
19 47.206221376703034 19.065197931445258 11.437834850196607
20 48.151100753448105 20.318920816511756 12.503666570266201
21 48.151100753448105 21.59930028031629 12.174719120026154
22 55.82994252681684 22.034034043380164 13.300505077704262
23 55.82994252681684 23.03223226888014 13.538373066898036
24 55.82994252681684 23.491225361219804 13.567973499266415
25 55.82994252681684 23.86913201919952 13.929531798126353
26 55.82994252681684 24.19716028990658 13.856730168450465
27 55.82994252681684 24.725118938324428 13.843757537362007
28 55.82994252681684 24.07725867598678 13.848692570741774
29 55.82994252681684 25.289986417366286 12.998394653904269
30 55.82994252681684 26.21176737700873 13.36559174774612
31 55.82994252681684 27.132279433007753 12.959634141307658
32 55.82994252681684 26.156266118180653 13.095214626853746
33 55.82994252681684 25.60292836757479 13.541722239116842
34 55.82994252681684 25.370717417302135 13.521784545175674
35 55.82994252681684 24.641091999256012 13.743423315922632
36 55.82994252681684 23.680269133348634 14.15069175566647
37 55.82994252681684 22.524850892176197 13.804502900643993
38 55.82994252681684 22.37618453012526 13.231582050106178
39 55.82994252681684 22.301991511641464 13.24815671415455
40 55.82994252681684 22.877664375318897 13.089735531945257
41 55.82994252681684 22.96027365203982 12.744584343363906
42 55.82994252681684 24.439001920783884 13.017302531339311
43 55.82994252681684 23.706551443627735 13.11740334181239
44 55.82994252681684 24.022614253666795 13.201192672197752
45 55.82994252681684 23.495495284202676 13.327959989186656
46 55.82994252681684 23.959166322839472 13.225818664142011
47 55.82994252681684 24.214104675980472 13.926892089487644
48 55.82994252681684 24.393056606369097 13.690223007401798
49 55.82994252681684 26.235419978411873 13.82207285610966
50 55.82994252681684 24.375937879617634 15.421175643723684
51 55.82994252681684 24.658918677788378 15.373134871353837
52 55.82994252681684 22.647402072577684 15.97983569190793
53 55.82994252681684 23.073536181474385 14.93727710358563
54 55.82994252681684 23.283217585116372 15.501810114600799
55 55.82994252681684 23.89980929292369 14.583407225938288
56 55.82994252681684 26.39489403782748 13.417007579240575
57 55.82994252681684 26.540300991018718 12.940029059357233
58 55.82994252681684 29.50371235406441 12.158315226520761
59 55.82994252681684 29.67643233873233 12.378794688598237
60 55.82994252681684 29.20025988047715 13.41871164462137
61 55.82994252681684 29.09452681821353 14.356328814054258
62 55.82994252681684 29.936774575162776 13.91542420647973
63 55.82994252681684 31.992443413954017 12.74460535920985
64 55.82994252681684 31.905438438925597 12.514155672481486
65 61.335424644262375 32.0191960886402 13.49225139280035
66 61.335424644262375 31.856007564960308 13.473349075513983
67 61.335424644262375 32.59328141367707 12.393538703349977
68 61.335424644262375 33.23920752411656 12.144011331310905
69 61.335424644262375 32.12557837048623 12.935897705893257
70 61.335424644262375 33.351225195565696 12.842878964758757
71 61.335424644262375 33.42757544494703 13.915930648054724
72 61.335424644262375 31.73525704348506 14.58628217331943
73 61.335424644262375 31.80243608608269 14.962884207145612
74 61.335424644262375 31.940852400985293 14.466358366588198
75 61.335424644262375 31.25936586614602 15.549736733760735
76 61.335424644262375 31.312662605901647 15.480068157450914
77 61.335424644262375 32.30690268913418 14.679505754601026
78 61.335424644262375 32.30744305185499 14.316473301455416
79 61.335424644262375 32.57689520691047 13.961812201388671
80 61.335424644262375 31.497267900174734 14.833783486788374
81 61.335424644262375 32.712318299514116 13.89937685349289
82 61.335424644262375 33.11128524543869 13.850755839836937
83 61.335424644262375 33.14883320034266 13.744721261578691
84 61.335424644262375 32.25155285524644 14.243948254957997
85 61.335424644262375 33.52466958521625 13.36509337106711
86 61.335424644262375 34.28699209254886 12.860652529942975
87 61.335424644262375 34.30284473070154 12.592304015699531
88 61.335424644262375 33.69008912027574 13.119021941412466
89 61.335424644262375 35.02194957949991 12.593904075773107
90 61.335424644262375 36.24468457182224 12.71307122224417
91 61.335424644262375 37.45069268554731 12.145884704070545
92 61.335424644262375 37.051853761284775 12.214531370936879
93 61.335424644262375 37.6405484367434 12.11388055357182
94 61.335424644262375 38.8207975090217 10.802936191467094
95 61.335424644262375 38.271377000759735 11.107779069100232
96 61.335424644262375 37.88355698620971 11.663271430150283
97 61.335424644262375 37.61213328320947 12.69231211641548
98 61.335424644262375 37.872697515649996 12.287701539392982
99 61.335424644262375 37.22190024577788 13.006048322090965
100 61.335424644262375 36.45465229097048 13.433873961622984
